Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TI,""Trade Indices"",""234"",""Uruguay"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""113"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""99"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""98"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""104"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""108"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""110"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""99"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""95"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""108"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""113"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""115"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""105"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""114"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""94"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""106"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""161"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""230"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""182"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""195"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""125"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""99"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""88"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""39"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""89"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""85"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""72"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""102"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""174"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""565"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""195"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""234"",""Uruguay"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""220"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2015"",""2015"",""1000 $"",""19121"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2016"",""2016"",""1000 $"",""17958"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2017"",""2017"",""1000 $"",""15214"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2018"",""2018"",""1000 $"",""15061"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2019"",""2019"",""1000 $"",""30595"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2020"",""2020"",""1000 $"",""20722"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2015"",""2015"",""1000 $"",""15766"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2016"",""2016"",""1000 $"",""3114"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2017"",""2017"",""1000 $"",""5935"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2018"",""2018"",""1000 $"",""4667"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2019"",""2019"",""1000 $"",""19071"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2020"",""2020"",""1000 $"",""13263"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""94"",""Export Value Base Quantity"",""564"",""Wine"",""2015"",""2015"",""1000 $"",""4"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""94"",""Export Value Base Quantity"",""564"",""Wine"",""2016"",""2016"",""1000 $"",""79"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""94"",""Export Value Base Quantity"",""564"",""Wine"",""2019"",""2019"",""1000 $"",""7"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""95"",""Export Value Base Price"",""564"",""Wine"",""2015"",""2015"",""1000 $"",""20"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""95"",""Export Value Base Price"",""564"",""Wine"",""2016"",""2016"",""1000 $"",""117"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""95"",""Export Value Base Price"",""564"",""Wine"",""2019"",""2019"",""1000 $"",""10"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""82"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""15"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""25"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""19"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""159"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""75"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""102"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""96"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""81"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""80"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""163"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""110"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""82"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""16"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""31"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""24"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""100"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""69"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""1"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""199"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""7"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""1"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""8"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""192"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""17"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""29"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""171"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""236"",""Venezuela (Bolivarian Republic of)"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""14"",""Fc"",""Calculated data"""
